Recipient,Total,Party,Chamber
"O'Rourke, Beto",2500,Democrat,House
"Holloway, Clyde C",1500,Republican,House
"Walker, Mark",29000,Republican,House
"Ashford, Brad",21000,Democrat,House
"Kennedy, John",78700,Republican,Senate
"Angelle, Scott",30000,Republican,House
"Knight, Steve",71500,Republican,House
"Correa, Lou",41500,Democrat,House
"LaHood, Darin",89000,Republican,House
"Gitsham, Denise",6000,Republican,House
"Fareed, Justin",2500,Republican,House
"Lewis, Jason",38500,Republican,House
"Fitzpatrick, Brian",58000,Republican,House
"Gallagher, Mike",48500,Republican,House
"Hardy, Cresent",31000,Republican,House
"Engel, Eliot",1000,Democrat,House
"Lipinski, Daniel",38500,Democrat,House
"Kelly, Trent",20500,Republican,House
"Banks, Jim",48500,Republican,House
"Cheney, Liz",122700,Republican,House
"Arrington, Jodey",137300,Republican,House
"Atkinson, Tom",100,Republican,House
"Stubson, Tim",1000,Republican,House
"Starrett, Grant",2500,Republican,House
"Ferguson, Drew",48500,Republican,House
"Graham, Gwen",4500,Democrat,House
"Donovan, Dan",46500,Republican,House
"Brady, Robert A",4000,Democrat,House
"Taylor, Scott",30500,Republican,House
"Cooper, Jim",10500,Democrat,House
"Faso, John",43500,Republican,House
"Kustoff, David",16000,Republican,House
"Bustos, Cheri",9000,Democrat,House
"Hollingsworth, Trey",37500,Republican,House
"Brown, Anthony",2500,Democrat,House
"Mast, Brian",42500,Republican,House
"Smucker, Lloyd",87500,Republican,House
"Walz, Tim",1500,Democrat,House
"Biggs, Andy",56500,Republican,House
"Marshall, Roger",75000,Republican,House
"Wolf, August",1000,Republican,Senate
"Tenney, Claudia",40500,Republican,House
"Bergman, John",16750,Republican,House
"Gaetz, Matt",7500,Republican,House
"Garrett, Tom",11000,Republican,House
"Mitchell, Paul",7500,Republican,House
"Johnson, Mike",72000,Republican,House
"Davidson, Warren",23500,Republican,House
"Gonzalez, Vicente",107000,Democrat,House
"Price, David",5000,Democrat,House
"Comer, James",28500,Republican,House
"Kilmer, Derek",10000,Democrat,House
"Carney, John",2500,Democrat,House
"Pallone, Frank Jr",24000,Democrat,House
"Deutch, Ted",4500,Democrat,House
"Roberts, Kevin",10500,Republican,House
"Crenshaw, Dan",105500,Republican,House
"Roy, Chip",55500,Republican,House
"Hern, Kevin",101500,Republican,House
"Balderson, Troy",67000,Republican,House
"Reschenthaler, Guy",93000,Republican,House
"Saccone, Rick",21000,Republican,House
"Gottheimer, Josh",21500,Democrat,House
"Hawley, Josh",74000,Republican,Senate
"Strange, Luther",49500,Republican,Senate
"Handel, Karen",49500,Republican,House
"Scott, Rick",52500,Republican,Senate
"Braun, Mike",52500,Republican,Senate
"Stauber, Pete",53500,Republican,House
"Bacon, Donald John",47000,Republican,House
"Kim, Young",32000,Republican,House
"Housley, Karin",22500,Republican,Senate
"Hyde-Smith, Cindy",108200,Republican,Senate
"Vukmir, Leah",10000,Republican,Senate
"Budd, Ted",38500,Republican,House
"Garcia, Sylvia",55500,Democrat,House
"Herrell, Yvette",20500,Republican,House
"Salazar, Maria",3500,Republican,House
"Johnson, Dusty",32000,Republican,House
"Higgins, Clay",16000,Republican,House
"Pelzer, Kimberlin Brown",1000,Republican,House
"Epstein, Lena",12500,Republican,House
"Van Drew, Jeff",17000,Republican,House
"Gooden, Lance",95250,Republican,House
"Rochester, Lisa Blunt",12000,Democrat,House
"Pence, Greg",40000,Republican,House
"Wright, Ron",26550,Republican,House
"Riggleman, Denver",27000,Republican,House
"Taylor, Van",53000,Republican,House
"Armstrong, Kelly",117500,Republican,House
"Hagedorn, Jim",37000,Republican,House
"Cline, Ben",3500,Republican,House
"Guest, Michael Patrick",18500,Republican,House
"Steil, Bryan",39500,Republican,House
"Newman, Monty",10500,Republican,House
"Morrisey, Patrick",32500,Republican,Senate
"Fagg, Russ",6000,Republican,Senate
"Rosendale, Matt",32500,Republican,House
"Mullikin, Tom",11000,Republican,House
"Doty, Sally",2500,Republican,House
"Gianforte, Greg",30000,Republican,House
"Isaac, Jason",2000,Republican,House
"Byrne, Leslie L",1000,Democrat,House
"Reed, Dave",10000,Republican,House
"Joyce, John",32500,Republican,House
"Miller, Carol",21000,Republican,House
"Meuser, Dan",26500,Republican,House
"Kaine, Tim",5000,Democrat,Senate
"Donnelly, Joe",5000,Democrat,Senate
"Murphy, Christopher S",2500,Democrat,Senate
"Curtis, John",53000,Republican,House
"Waltz, Michael",26000,Republican,House
"Mccauley, Greg",2500,Republican,House
"McEachin, Donald",10500,Democrat,House
"Plaskett, Stacey",1500,Democrat,
"Harris, Mark",1500,Republican,House
"Estes, Ron",64000,Republican,House
"Lesko, Debbie",48000,Republican,House
"Stanton, Greg",10000,Democrat,House
"Webber, Jay",2500,Republican,House
"Schneider, Brad",13000,Democrat,House
"Norman, Ralph",27500,Republican,House
"Cloud, Michael",40800,Republican,House
"Bruun, Bech",15000,Republican,House
"Steube, Greg",25000,Republican,House
"Fulcher, Russ",22500,Republican,House
"Peterson, Lea Marquez",10000,Republican,House
"Green, Rick",10000,Republican,House
"Matlock, Jimmy",5000,Republican,House
"Gonzalez, Anthony",36000,Republican,House
"Watkins, Steve",12000,Republican,House
"Harkey, Diane",13000,Republican,House
"Pounds, Bunni",5000,Republican,House
"Hamilton, Dan",5000,Republican,House
"Spano, Ross",6000,Republican,House
"Rose, John",9000,Republican,House
"Escobar, Veronica",5000,Democrat,House
"Brown, Sherrod",2500,Democrat,Senate
"James, John",48500,Republican,Senate
"Smith, Tina",5000,Democrat,Senate
"Chrin, John",5000,Republican,House
"Armstrong, Wil",6500,Republican,House
"Peters, Scott",12500,Democrat,House
"Ruiz, Raul",1000,Democrat,House
"Tonko, Paul",12500,Democrat,House
"Arrington, Katherine",2500,Republican,House
"Aguilar, Pete",8500,Democrat,House
"Nothstein, Marty",1000,Republican,House
"Glisson, Vickie",1000,Republican,House
"Morelle, Joseph D",11000,Democrat,House
"Moulton, Seth",2500,Democrat,House
"Jeffries, Hakeem",3500,Democrat,House
"Lieu, Ted",1000,Democrat,House
"Gomez, Jimmy",1000,Democrat,House
"Murphy, Stephanie",500,Democrat,House
"Pfluger, August",63647,Republican,House
"Keller, Fred",13500,Republican,House
"Fletcher, Lizzie",64399,Democrat,House
"Gonzales, Tony",43000,Republican,House
"McAdams, Ben",13500,Democrat,House
"Hagerty, Bill",36000,Republican,Senate
"Casten, Sean",4000,Democrat,House
"Timmons, William",12000,Republican,House
"Johnson, Eddie Bernice",7500,Democrat,House
"Rutherford, John",2500,Republican,House
"Nehls, Troy",14500,Republican,House
"Cartwright, Matt",1000,Democrat,House
"Bentz, Cliff",6000,Republican,House
"Chase, Claire",17500,Republican,House
"Neese, Terry",10000,Republican,House
"Hill, David",5000,Republican,House
"Parnell, Sean",10000,Republican,House
"Malliotakis, Nicole",5000,Republican,House
"Tuberville, Tommy",19000,Republican,Senate
"Fischbach, Michelle",5000,Republican,House
"Hendricks, Darryl",5000,No View,
"Hinson, Ashley",16000,Republican,House
"Steel, Michelle",5000,Republican,House
"Van Duyne, Beth",47000,Republican,House
"Gibbs, Kate",5000,Republican,House
"Kean, Tom",19000,Republican,House
"Collins, Genevieve",6500,Republican,House
"Hunt, Wesley",26300,Republican,House
"Mace, Nancy",12500,Republican,House
"Owens, Burgess",2500,Republican,House
"Jackson, Ronny",22000,Republican,House
"Bennett, Lynda",7500,Republican,House
"Bishop, Dan",15500,Republican,House
"Shaheen, Jeanne",6000,Democrat,Senate
"Loeffler, Kelly",18500,Republican,Senate
"Garcia, Mike",7500,Republican,House
"Baird, Jim",7500,Republican,House
"Scott, Bobby",2500,Democrat,House
"Foster, Bill",2000,Democrat,House
"Donalds, Byron",9000,Republican,House
"Lee, Susie",1500,Democrat,House
"Cawthorn, David Madison",1500,Republican,House
"Neguse, Joseph",5000,Democrat,House
"O'Halleran, Tom",10000,Democrat,House
"Bognet, Jim",7500,Republican,House
"Bice, Stephanie",39500,Republican,House
"Rodimer, Dan",2500,Republican,House
"Winegarner, Josh",7500,Republican,House
"Ronchetti, Mark",1500,Republican,Senate
"Bush, Pierce",6000,Republican,House
"Tiffany, Tom",12500,Republican,House
"Laturner, Jake",10000,Republican,House
"Feenstra, Randy",15000,Republican,House
"Hightower, Bill",10000,Republican,House
"Mann, Tracey",10000,Republican,House
"McCormick, Richard",10000,Republican,House
"Crafts, Dale",10000,Republican,House
"Greene, Marjorie",5000,Republican,House
"Miller, Mary",7500,Republican,House
"Richter, David",5000,Republican,House
"Fitzgerald, Scott",5000,Republican,House
"Hernandez, Shane",5000,Republican,House
"Murphy, Greg",5000,Republican,House
"Cammack, Kat",5000,Republican,House
"Freitas, Nick",5000,Republican,House
"Dunn, Neal",2500,Republican,House
"McClain, Lisa",2500,Republican,House
"Moore, Blake",2500,Republican,House
"DeFazio, Peter",1000,Democrat,House
"Durbin, Dick",5000,Democrat,Senate
"Allred, Colin",1000,Democrat,House
